
[*] sel 5.000000 5.000000 581.633333 74.200000 
Selecionado: Retângulo id 1, x = 11.700000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 921, x = 954.300000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 942, x = 963.800000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 943, x = 970.500000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 944, x = 963.800000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 945, x = 970.500000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 967, x = 1020.200000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 968, x = 1026.900000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 969, x = 1033.600000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 970, x = 1040.300000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 971, x = 1047.000000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 972, x = 1053.700000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 973, x = 1060.400000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 974, x = 1067.100000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 975, x = 1020.200000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 976, x = 1067.100000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 997, x = 1076.600000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 998, x = 1083.300000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 999, x = 1090.000000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1000, x = 1096.700000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1001, x = 1103.400000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1002, x = 1110.100000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1003, x = 1116.800000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1004, x = 1123.500000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1005, x = 1076.600000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1006, x = 1096.700000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1007, x = 1103.400000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1008, x = 1123.500000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1029, x = 1133.000000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1030, x = 1139.700000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1031, x = 1146.400000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1032, x = 1153.100000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1033, x = 1159.800000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1036, x = 1133.000000, y = 68.000000, height = 6.000000, width = 6.000000

[*] ups #004D33 #80FFEA 436.225000 232.600000 -100 
Retângulo atualizado: dx = 436.225000, dy = 232.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 465.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 697.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 930.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 1163.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 1395.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 1628.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 1860.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 2093.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 2326.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 2558.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 2791.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 3023.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 3256.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 3489.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 3721.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 3954.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 4186.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 4419.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 4652.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 4884.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 5117.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 5349.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 5582.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 5815.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 6047.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 6280.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 6512.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 6745.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 6978.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 7210.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 7443.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 7675.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 7908.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 8141.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 8373.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 8606.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 8838.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 9071.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 9304.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 9536.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 9769.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 10001.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 10234.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 10467.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 10699.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 10932.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 11164.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 11397.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 11630.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 11862.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 12095.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 12327.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 12560.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 12793.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 13025.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 13258.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 13490.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 13723.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 13956.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 14188.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 14421.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 14653.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 14886.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 15119.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 15351.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 15584.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 15816.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 16049.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 16282.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 16514.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 16747.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 16979.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 17212.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 17445.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 17677.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 17910.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 18142.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 18375.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 18608.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 18840.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 19073.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 19305.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 19538.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 19771.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 20003.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 20236.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 20468.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 20701.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 20934.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 21166.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 21399.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 21631.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 21864.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 22097.000000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 22329.600000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 22562.200000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 22794.800000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 23027.400000, stroke = #004D33, fill = #80FFEA
Retângulo atualizado: dx = 436.225000, dy = 23260.000000, stroke = #004D33, fill = #80FFEA

[*] sel+ 5.000000 79.200000 581.633333 74.200000 
Selecionado: Retângulo id 558, x = 5.000000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 559, x = 51.900000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 560, x = 5.000000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 561, x = 51.900000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 562, x = 5.000000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 563, x = 11.700000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 564, x = 18.400000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 565, x = 25.100000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 566, x = 31.800000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 567, x = 38.500000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 568, x = 45.200000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 569, x = 51.900000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 570, x = 5.000000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 571, x = 51.900000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 572, x = 5.000000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 573, x = 51.900000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 574, x = 5.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 575, x = 51.900000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 584, x = 61.400000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 585, x = 74.800000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 586, x = 94.900000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 587, x = 108.300000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 588, x = 61.400000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 589, x = 81.500000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 590, x = 88.200000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 591, x = 108.300000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 592, x = 61.400000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 593, x = 108.300000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 594, x = 61.400000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 595, x = 108.300000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 596, x = 61.400000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 597, x = 108.300000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 598, x = 61.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 599, x = 108.300000, y = 109.400000, height = 6.000000, width = 6.000000
